src,dst,relation
14588748,384915512,follows
25913058,384915512,follows
184515406,384915512,follows
385150802,384915512,follows
475286355,384915512,follows
550010708,384915512,follows
14752085,384915512,follows
50496857,384915512,follows
61249886,384915512,follows
50684256,384915512,follows
171283600,384915512,follows
7848802,384915512,follows
14190948,384915512,follows
30490986,384915512,follows
20818801,384915512,follows
152570227,384915512,follows
2329066872,384915512,follows
22059385,384915512,follows
10886522,384915512,follows
16935292,384915512,follows
15949696,384915512,follows
15458181,384915512,follows
15458694,384915512,follows
22184329,384915512,follows
1140451,384915512,follows
429227921,384915512,follows
18622869,384915512,follows
58113946,384915512,follows
16378267,384915512,follows
48802204,384915512,follows
14677919,384915512,follows
7868832,384915512,follows
102581666,384915512,follows
22986148,384915512,follows
18771370,384915512,follows
15978412,384915512,follows
494583213,384915512,follows
52652974,384915512,follows
83665853,384915512,follows
11621822,384915512,follows
38036043,384915512,follows
21005767,384915512,follows
57411021,384915512,follows
38507478,384915512,follows
15822295,384915512,follows
16019108,384915512,follows
41287144,384915512,follows
68261372,384915512,follows
18650093,384915512,follows
16076272,384915512,follows
73416019,384915512,follows
24932852,384915512,follows
18276341,384915512,follows
21786618,384915512,follows
453319164,384915512,follows
71139326,384915512,follows
158414847,384915512,follows
29602818,21016633,follows
34423941,21016633,follows
478203018,21016633,follows
16160267,21016633,follows
47414159,21016633,follows
30000912,21016633,follows
18890779,21016633,follows
14302121,21016633,follows
82653611,21016633,follows
16565806,21016633,follows
27793335,21016633,follows
18730427,21016633,follows
21844284,21016633,follows
50684256,21016633,follows
184090947,21016633,follows
14881478,21016633,follows
37501003,21016633,follows
34642256,21016633,follows
27239121,21016633,follows
159562452,21016633,follows
26862045,21016633,follows
188809568,21016633,follows
15407632,21016633,follows
20473084,21016633,follows
14292458,21016633,follows
2517988075,21016633,follows
16132588,21016633,follows
24932461,21016633,follows
102787318,21016633,follows
160720376,21016633,follows
16935292,21016633,follows
30073343,21016633,follows
12245632,92854623,follows
55355654,92854623,follows
169182727,92854623,follows
478203018,92854623,follows
18570258,92854623,follows
14329880,92854623,follows
24223641,92854623,follows
32078497,92854623,follows
17094311,92854623,follows
15978412,92854623,follows
217064621,92854623,follows
245107888,92854623,follows
50149303,92854623,follows
133048642,92854623,follows
17174089,92854623,follows
37501003,92854623,follows
184515406,92854623,follows
17928145,92854623,follows
15173859,92854623,follows
13524182,92854623,follows
40912473,92854623,follows
59159771,92854623,follows
171691486,92854623,follows
1140451,92854623,follows
11107172,92854623,follows
8383592,92854623,follows
99718121,92854623,follows
12655722,92854623,follows
313091751,92854623,follows
16076032,448554341,follows
321589427,448554341,follows
40754566,448554341,follows
44678417,448554341,follows
40912473,448554341,follows
7900962,448554341,follows
23839835,448554341,follows
34002725,448554341,follows
15978412,448554341,follows
152570227,448554341,follows
55411896,448554341,follows
17004618,448554341,follows
18544958,448554341,follows
18644548,448554341,follows
289420613,448554341,follows
62665162,448554341,follows
4207961,448554341,follows
59159771,448554341,follows
15503210,448554341,follows
23588075,448554341,follows
14246001,448554341,follows
340418291,448554341,follows
16076032,150808638,follows
21982720,150808638,follows
18510860,150808638,follows
16007312,150808638,follows
17001490,150808638,follows
16589206,150808638,follows
13393052,150808638,follows
224079521,150808638,follows
59159771,150808638,follows
154045477,150808638,follows
53789862,150808638,follows
17094311,150808638,follows
15634728,150808638,follows
15022633,150808638,follows
606776750,150808638,follows
332914487,150808638,follows
563819203,150808638,follows
8719302,150808638,follows
601803276,150808638,follows
371828170,150808638,follows
550010708,150808638,follows
15985111,150808638,follows
15950681,150808638,follows
23601242,150808638,follows
15667291,150808638,follows
61249886,150808638,follows
1947301,150808638,follows
335972576,150808638,follows
15818978,150808638,follows
36743910,150808638,follows
41287144,150808638,follows
18982396,150808638,follows
2517988075,150808638,follows
335369838,150808638,follows
2329066872,150808638,follows
16935292,150808638,follows
170254080,92063809,follows
16303106,92063809,follows
15446531,92063809,follows
16122373,92063809,follows
15983110,92063809,follows
169182727,92063809,follows
25946632,92063809,follows
38413836,92063809,follows
414962189,92063809,follows
709732368,92063809,follows
17001490,92063809,follows
11382292,92063809,follows
606776750,92063809,follows
15865878,92063809,follows
121489431,92063809,follows
14455321,92063809,follows
30513693,92063809,follows
150151712,92063809,follows
15728161,92063809,follows
15224867,92063809,follows
61550116,92063809,follows
154045477,92063809,follows
24044209,92063809,follows
148529707,92063809,follows
15246892,92063809,follows
70989872,92063809,follows
17074440,92063809,follows
16893491,92063809,follows
391583285,92063809,follows
16013368,92063809,follows
16076272,92063809,follows
15757306,92063809,follows
188809568,92063809,follows
16017475,92063809,follows
131497030,92063809,follows
19884044,92063809,follows
37501003,92063809,follows
134599244,92063809,follows
59010637,92063809,follows
2421272142,92063809,follows
2574103121,92063809,follows
7794142,92063809,follows
185613907,92063809,follows
16955991,92063809,follows
40912473,92063809,follows
52499546,92063809,follows
14957147,92063809,follows
19519071,92063809,follows
15470688,92063809,follows
14335586,92063809,follows
4099171,92063809,follows
14056708,92063809,follows
8383592,92063809,follows
69193833,92063809,follows
12655722,92063809,follows
24932461,92063809,follows
2182412918,92063809,follows
41891860,92063809,follows
18742394,92063809,follows
99966080,92063809,follows
14155907,92063809,follows
478203018,92063809,follows
117543420,92063809,follows
54619276,92063809,follows
189376144,92063809,follows
14930580,92063809,follows
15164565,92063809,follows
22652566,92063809,follows
15458181,92063809,follows
41814169,92063809,follows
13393052,92063809,follows
15275677,92063809,follows
17757642,92063809,follows
224079521,92063809,follows
14834340,92063809,follows
1947301,92063809,follows
53789862,92063809,follows
313091751,92063809,follows
217064621,92063809,follows
38975663,92063809,follows
91180720,92063809,follows
15906481,92063809,follows
17094311,92063809,follows
55411896,92063809,follows
1634248890,92063809,follows
62665162,92063809,follows
59031230,92063809,follows
199400127,92063809,follows
14513611,92063809,follows
369278149,92063809,follows
327508167,92063809,follows
15859912,92063809,follows
628698827,92063809,follows
4816,92063809,follows
14296273,92063809,follows
23839835,92063809,follows
41192995,92063809,follows
15982292,92063809,follows
15727317,92063809,follows
13524182,92063809,follows
633,92063809,follows
220727844,92063809,follows
15808218,92063809,follows
59159771,92063809,follows
11435642,92063809,follows
335972576,92063809,follows
928481,92063809,follows
15818978,92063809,follows
15173859,92063809,follows
11388132,92063809,follows
36743910,92063809,follows
852269288,92063809,follows
116009193,92063809,follows
16007312,92063809,follows
5971922,92063809,follows
15335662,92063809,follows
48132847,92063809,follows
14885620,92063809,follows
15931637,92063809,follows
14287094,92063809,follows
147092180,92063809,follows
774909,92063809,follows
14606079,92063809,follows
16076032,92063809,follows
15161984,92063809,follows
8548612,92063809,follows
38060296,92063809,follows
15985111,92063809,follows
14717197,92063809,follows
824859920,92063809,follows
234535697,92063809,follows
16041234,92063809,follows
28339843,92063809,follows
24431892,92063809,follows
27511061,92063809,follows
16960279,92063809,follows
15935927,92063809,follows
153251103,92063809,follows
18164272,92063809,follows
50325797,92063809,follows
14770470,92063809,follows
15634728,92063809,follows
38271276,92063809,follows
213722368,92063809,follows
16035632,92063809,follows
29283,92063809,follows
756331316,92063809,follows
50149303,92063809,follows
236026761,92063809,follows
14855994,92063809,follows
17688714,92063809,follows
168295477,92063809,follows
194129729,92063809,follows
46213956,92063809,follows
5907272,92063809,follows
156370763,92063809,follows
14588748,92063809,follows
25913058,92063809,follows
13496142,92063809,follows
23995748,92063809,follows
385150802,92063809,follows
550010708,92063809,follows
14752085,92063809,follows
4207961,92063809,follows
16077147,92063809,follows
16356190,92063809,follows
14626143,92063809,follows
50684256,92063809,follows
18963809,92063809,follows
167792994,92063809,follows
17824099,92063809,follows
14190948,92063809,follows
14266598,92063809,follows
218597735,92063809,follows
383071230,92063809,follows
30490986,92063809,follows
33986037,92063809,follows
203071854,92063809,follows
25758575,92063809,follows
20818801,92063809,follows
152570227,92063809,follows
2329066872,92063809,follows
22059385,92063809,follows
11731322,92063809,follows
16935292,92063809,follows
27901418,92063809,follows
15949696,92063809,follows
17290902,92063809,follows
15458694,92063809,follows
47438401,92063809,follows
22184329,92063809,follows
23365626,92063809,follows
16129920,92063809,follows
7793902,92063809,follows
16589206,92063809,follows
11107172,92063809,follows
48802204,92063809,follows
14677919,92063809,follows
28657802,92063809,follows
102581666,92063809,follows
15087011,92063809,follows
22986148,92063809,follows
15978412,92063809,follows
7845362,92063809,follows
52652974,92063809,follows
15902877,92063809,follows
18851248,92063809,follows
130617778,92063809,follows
14478260,92063809,follows
27793335,92063809,follows
15691197,92063809,follows
48973246,92063809,follows
61041599,92063809,follows
14529929,92063809,follows
14927297,92063809,follows
21005767,92063809,follows
19826122,92063809,follows
24454091,92063809,follows
33276161,92063809,follows
17006157,92063809,follows
20622592,92063809,follows
61249886,92063809,follows
2423872334,92063809,follows
15822295,92063809,follows
15041273,92063809,follows
50367908,92063809,follows
12245632,92063809,follows
56768257,92063809,follows
19605981,92063809,follows
171691486,92063809,follows
24843232,92063809,follows
68261372,92063809,follows
14292458,92063809,follows
111631851,92063809,follows
37917164,92063809,follows
22063600,92063809,follows
6721522,92063809,follows
30050899,92063809,follows
71139326,92063809,follows
16326882,92063809,follows
15763959,92063809,follows
1543877113,92063809,follows
21786618,92063809,follows
224698363,92063809,follows
812185596,92063809,follows
465158654,92063809,follows
158414847,92063809,follows
21982720,23025730,follows
16303106,23025730,follows
19884044,23025730,follows
18570258,23025730,follows
14073364,23025730,follows
